Специалист МСФО|https://russia.superjob.ru//vakansii/specialist-msfo-44684601.html|[]|Сбор и обработка отчетностей от российских дочерних обществ, проведение сверки с дочерними обществами, участие в расчете…Высшее образование по направлению экономика/ бухгалтерский учет/ финансы/ аудит. Знание основ экономики и бухгалтерского учетаВ компании есть ещё 2 похожие вакансии
Педагог дополнительного образования (центр цифрового обучения IT-куб)|https://russia.superjob.ru//vakansii/pedagog-dopolnitelnogo-obrazovaniya-33595426.html|[]|Программирование роботов. Разработка VR/AR-приложений. Программирование на PythonОбщие требования к кандидатам в педагоги в IT-куб:- техническое и/или педагогическое образование- знание основ объектно-ориентированного…
Системный администратор|https://russia.superjob.ru//vakansii/sistemnyj-administrator-38671598.html|['120000']|Вы понимаете, что выполнение поручений руководителя — это крайне важно. Знаете как осуществить мониторинг сервисов, выявить…Вы знаете что такое кластер виртуализации Proxmox (kvm) и понимаете, как он работает. Вы уверенно знаете, как администрировать…
Инженер по оптоэлектронике|https://russia.superjob.ru//vakansii/inzhener-po-optoelektronike-42990019.html|['50000']|Исследования и разработки по созданию оптоэлектронных устройств для измерительной техники. Исследования и разработки по созданию…Хорошие знания геометрической и волновой оптики, лазерной физики, оптоэлектроники, физики источников и приемников лазерного…В компании есть ещё 1 похожая вакансия
Ведущий сетевой администратор (гор. Ялта)|https://russia.superjob.ru//vakansii/veduschij-setevoj-administrator-44645268.html|[]|Развитие и поддержка сетевой инфраструктуры компании. Настройка, пуско-наладка сетевой и беспроводной инфраструктуры на объектеВысшее профильное образование - обязательно. Обширный опыт работы с оборудованием Cisco (IOS XE, IOS XR, NX-OS), Nexus и MikroTik
Системный аналитик|https://russia.superjob.ru//vakansii/sistemnyj-analitik-44181976.html|[]|Интервьюирование бизнес-заказчиков. Анализ и формализация бизнес-процессов, требований к витринам данных / кубам. Проектирование…Стек: Kafka, PostgreSQL, ClickHouse, Apache Superset. Опыт в области анализа данных и системного анализа от 3 лет. Знание…
Аналитик|https://russia.superjob.ru//vakansii/analitik-44548486.html|['150000']|Анализ структуры ассортимента в условиях быстрого изменения условий на рынке. Формирование ассортимента стока. Анализ оборачиваемости…Математическое/физическое/техническое образование. Опыт работы от 3 лет в B2B компании с широким ассортиментом: автозапчасти…
DevOps Engineer|https://russia.superjob.ru//vakansii/devops-engineer-42890350.html|[]|Поддержка, внедрение и улучшение CI/CD процессов. Сопровождение сервисов от разработки до эксплуатации, участие в эксплуатацииОпыт построения реальных нагруженных отказоустойчивых публичных сервисов с помощью Docker и Kubernetes. Опыт построения и…
Системный администратор|https://russia.superjob.ru//vakansii/sistemnyj-administrator-44548608.html|['25000']|Администрирование серверов на базе Linux и OC Windows. Поддержка и настройка сетевой инфраструктуры. Администрирование DHCP…Знание Windows server. Знание Windows Active Directory. Знание основ tcp/ip. Знание скриптовых языков Python, JavaScript,…
Специалист 1 разряда отдела мониторинга функционирования АИС ФНС России|https://russia.superjob.ru//vakansii/specialist-1-razryada-otdela-monitoringa-funkcionirovaniya-ais-fns-rossii-38482723.html|['45000']|Мониторинг функционирования автоматизированной информационной системы (АИС). Сбор стат. Данных о значениях ключевых параметров…Среднее профессиональное или высшее образование по IT-направлениям. Желательно иметь знания HTML, CSS, Javasсript, PHP, SQL…
Аналитик данных|https://russia.superjob.ru//vakansii/analitik-dannyh-44488229.html|[]|Искать и анализировать данные из разных источников, разрабатывать математические модели. Визуализировать и интерпретировать…Высшее техническое или экономическое образование. Опыт анализа больших объемов данных, построения моделей, прогнозирования…
Программист-разработчик|https://russia.superjob.ru//vakansii/programmist-razrabotchik-32041070.html|['50000']|Разработка пользовательского ПО, необходимого для ежедневной деятельности сотрудников компании (CRM, BPM, Helpdesk). Интеграция…Опыт работы: от 2-х лет. Уровень знания английского языка на уровне чтения технической литературы/документации. Знания шаблонов…
Главный специалист информационной безопасности (endpoint security)|https://russia.superjob.ru//vakansii/glavnyj-specialist-informacionnoj-bezopasnosti-44749828.html|[]|Эксплуатация и конфигурирование СЗИ: антивирусная защита, средства защиты от НСД, средства защиты виртуализации и других…Опыт работы с средствами контейнеризации (kubernetes, k8s, docker)
Программист MS Dynamics AX (Axapta)|https://russia.superjob.ru//vakansii/programmist-ms-dynamics-ax-40488589.html|['120000', '150000']|Разработка в DAX 2009. Разработка других сервисов при наличии компетенций (Java, C#, Python, PHP, JS)Опыт программирования в MS DAX - чем больше, тем лучше. Знание и умение применить ООП. Следование Best Practices. Знание…
Разработчик 1С|https://russia.superjob.ru//vakansii/razrabotchik-1s-44611122.html|['110000']|Разработка программного обеспечения. Документирование программного обеспечения (техническое, пользовательское). Оптимизация…Высшее образование. Опыт разработки на 1С8.x. Опыт использования СКД. Опыт разработки HTTP-сервисов. Опыт разработки/орг…
Программист|https://russia.superjob.ru//vakansii/programmist-30913844.html|[]|Установка администрирование ОС Windows, прокси-сервер. Разработка нового и доработка существующего функционала систем, рефакторинг…Высшее профильное образование. Стрессоустойчивость. Знание офисного пакета программ. Языки: С++, РHP, JavaScript, Python
Программист, наставник-тьютор|https://russia.superjob.ru//vakansii/programmist-44718421.html|['85000']|Транслирование программ КиберШколы по методическим пособиям и передача практического опыта для нового it-поколения от 6 до 14 лет1.Профессиональное владение одним или несколькими инструментами. HTML, JavaScript + конструктор (platforma LP/Tilda/Wix)…
Преподаватель|https://russia.superjob.ru//vakansii/prepodavatel-44603518.html|['70000']|Число вакансий программистов превышает само количество программистов, и поэтому спрос на образовательные услуги в данном…Опыт работы с детьми (аниматор, репетитор, воспитатель, вожатый, учитель, опытный родитель или старший брат/сестра). Уверенное…
Инженер 2 категории|https://russia.superjob.ru//vakansii/inzhener-2-kategorii-43004529.html|['70000', '100000']|Создание новых информационных продуктов и технологий на основе анализа математических моделей и алгоритмов решения задачОпыт работы с ОС: Windows, Linux, желательно и С++. Языки программирования: Matlab, Python. Программные библиотеки: OpenCV…
Учитель информатики|https://russia.superjob.ru//vakansii/uchitel-informatiki-32935080.html|[]|Проведение уроков по ИКТ в 7-11 классах. Подготовка школьников к ОГЭ и ЕГЭ. Подготовка школьников к олимпиадам по информатикеВысшее техническое/педагогическое образование. Опыт работы в школе от 3-лет. Знание Scratch. Опыт программирования на Python…
Разработчик БД|https://russia.superjob.ru//vakansii/razrabotchik-bd-42492143.html|['130000']|Разработка и сопровождение комплексных решений (BI-приложения, хранилища данных). Разработка отчетов, витрин данных, дашбордов…Высшее образование. Опыт работы с аналогичным функционалом от 3-х лет. Уверенный разработчик ПО (MS SQL, MySQL, PostgreSQL)
Главный специалист по информационным системам|https://russia.superjob.ru//vakansii/glavnyj-specialist-po-informacionnym-sistemam-36132848.html|['70000']|Организация, внедрение и обслуживание информационных систем и информационных технологий Учреждения, поддержку и усовершенствование…Высшее профильное образование. Знание операционных систем семейства WINDOWS, СУБД, SQL сервер, платформа 1 С, знание языков…
Программист C/C++|https://russia.superjob.ru//vakansii/programmist-c-44556906.html|[]|Разработка программного обеспечения. Участие в подготовке проектной и технической документации. Культура разработки (контроль…Коллектив компании начал совместную работу более 15 лет назад, желание использовать накопленный опыт и разработки привело…
Специалист службы поддержки|https://russia.superjob.ru//vakansii/specialist-sluzhby-podderzhki-44349777.html|['15000']|Отвечать на сообщения пользователей по почте и в чатах. Консультировать по вопросам, связанным с Поиском. Передавать информацию…Можете читать языки JavaScript, HTML и Python. Имеете высшее или неоконченное высшее образование (особенно техническое)В компании есть ещё 172 похожие вакансии
DevOps-инженер|https://russia.superjob.ru//vakansii/devops-inzhener-44233685.html|[]|Построение CI/CD для микоросервисов, размещенных в кластерах Kubernetes. Поддержка DEV и PROD окружений. Настройка мониторингаВысшее образование. Опыт работы 3-5 лет. Хорошее знание Linux и Kubernetes, Nginx, GitLab CI/CD, Prometheus и базы данных…В компании есть ещё 1 похожая вакансия
Специалист по информационному обеспечению|https://russia.superjob.ru//vakansii/specialist-po-informacionnomu-obespecheniyu-44684239.html|[]|Проектирование, разработка и сопровождение программного обеспечения для ежедневного расчета поступления продукции от подразделений…Высшее образование, направления математика / информационные технологии / менеджмент и т.п. Владение английским языком (Pre…В компании есть ещё 2 похожие вакансии
Инженер по лазерной технике|https://russia.superjob.ru//vakansii/inzhener-po-lazernoj-tehnike-42990553.html|['50000']|Исследование методов формирования лазерного излучения непрерывного и импульсного режимов с требуемыми параметрами, а также…Хорошие знания общей физики, базовые знания физики лазеров, как непрерывного режима, так и лазеров в режиме генерации ультракоротких…В компании есть ещё 1 похожая вакансия
Java-программист|https://russia.superjob.ru//vakansii/java-programmist-44548423.html|[]|Разработка дашбордов (аналитической инфографики) на JS. Внесение изменений в код существующих дашбордов (JS)JavaScript, CCS. Умение работать в ОС Linux. Знание Python любого уровня. Умение работы с различным СУБД
Программист Python, Django|https://russia.superjob.ru//vakansii/programmist-python-44819864.html|['120000']|Разработка высоконагруженных сервисов, API, аналитических систем, проектирование структуры БД. Решение задач по интеграции…Отличные знания Python, Django. Знание Git. Многозадачность, умение эффективно организовывать свою работу$. Чистый, понятный…
Разработчик Python|https://russia.superjob.ru//vakansii/razrabotchik-python-41696139.html|['180000']|Имеете опыт разработки на Python более 2х лет. Работали с DRF, FastAPI, Celery или аналогичными системами. Работали с реляционными…
Middle Python developer|https://russia.superjob.ru//vakansii/middle-python-developer-44735926.html|[]|Разработка чистого, безопасного, готового к работе кода на Python. Проектирование и декомпозиция задач на спринт вместе с…2+ года коммерческой разработки beckend на Python. Опыт проектирования внутренней архитектуры. Опыт работы с современными…
Педагог дополнительного образования (программирование scratch/python, робототехника lego)|https://russia.superjob.ru//vakansii/pedagog-dopolnitelnogo-obrazovaniya-44818691.html|['18000']|Проведение образовательных программ на доп. площадке центра - в п. Ильинское и в г. Жуковский МО. Контроль выполнения учениками…Коммуникабельность, грамотно поставленная речь. Наличие мед.книжки. Желание развиваться и повышать квалификацию. Наличие…В компании есть ещё 3 похожие вакансии
Программист Python|https://russia.superjob.ru//vakansii/programmist-python-44186748.html|[]|Автоматизация процессов обработки и распространения данных потребителям с космических аппаратов. Программирование на языке…Образование высшее (обучение на последних курсах бакалавриата, вечернее отделение). Навыки работы с ОС Linux (Cent OS, open…
Back-end разработчик (python) (в офисе)|https://russia.superjob.ru//vakansii/back-end-razrabotchik-44698442.html|['50000']|Создание REST API. Работа с базами данных (PostgreSQL). Интеграция с внешними API и сторонними сервисамиОпыт работы с SQL, PostgreSQL, flask (желательно). Опыт работы с Rest API. Высшее образование. Для кандидатов мужского пола…
Специалист по обработке данных R, Python, SPSS|https://russia.superjob.ru//vakansii/specialist-po-obrabotke-dannyh-r-42635052.html|[]|Участие в разработке системы критериев и показателей для оценивания эффективности деятельности по психологическому сопровождению…Высшее психологическое или социологическое образование. Владение современными цифровыми инструментами (Microsoft Office,…
Fullstack-разработчик Python/Vue.js|https://russia.superjob.ru//vakansii/fullstack-razrabotchik-python-44750769.html|['80000']|Реализация новых функций продукта; Разработка и доработка текущего продукта. Интеграция с внешними источниками данных (парсинг…Python;Vue.js; Quasar; JavaScript; Django Framework; PostgreSQL; CSS
Учитель информатики и робототехники, LEGO-конструирование, РОББО, Scratch, Python|https://russia.superjob.ru//vakansii/uchitel-informatiki-i-robototehniki-38641581.html|[]|Проведение занятий с детьми школьного возраста по одному или нескольким направлениям. Информатика. Робототехника. Программирование…Ответственность. Опыт работы с детьми
Преподаватель по направлению Программирование Python|https://russia.superjob.ru//vakansii/prepodavatel-po-napravleniyu-programmirovanie-python-44631086.html|[]|Проведение занятий с детьми дошкольного/школьного возраста разного уровня сложности по направлению программирование на языке…Высшее/среднее профессиональное образование по специальности, соответствующего профиля обучения. Наличие медицинской книжки
Senior BackEnd разработчик (Python)|https://russia.superjob.ru//vakansii/senior-backend-razrabotchik-44790059.html|[]|Verme — это блок решений для оптимизации и автоматизации операционной деятельности по управлению персоналом. Продуктами Verme…Хочешь развиваться сам и развивать продукт Моя Смена. Умеешь писать быстрый и поддерживаемый код. Мотивирован на работу без…В компании есть ещё 6 похожих вакансий
Senior Python Developer|https://russia.superjob.ru//vakansii/senior-python-developer-43768262.html|[]|Развитие системы сбора и подготовки данных (импорты, предварительные расчеты данных). Имплементация ETL, Data пайплайновОбщий опыт коммерческой разработки от 3-х лет. Отличные знания Python 3. Опыт работы с Django, DRF, Aiohttp, celery. Опыт…В компании есть ещё 2 похожие вакансии
Специалист службы поддержки с техническими знаниями (Браузер)|https://russia.superjob.ru//vakansii/specialist-sluzhby-podderzhki-s-tehnicheskimi-znaniyami-39820440.html|['15000']|Отвечать на сообщения пользователей по почте и в чатах. Консультировать их о вопросах, связанных с Яндексом. Передавать информацию…Грамотно пишете по-русски. Умеете четко и структурированно излагать мысли. Легко находите главную информацию в текстах разного…В компании есть ещё 1478 похожих вакансий
PHP developer (strong middle)|https://russia.superjob.ru//vakansii/php-developer-44568263.html|[]|Разрабатывать новый функционал и переносить legacy-код в микросервисы. Сопровождать коммерческие проекты компании: настраивать…Опыт коммерческой разработки на PHP от 3 лет. Отличное знание фреймворка Laravel и чистого PHP (legacy код у нас на php5.4…В компании есть ещё 2 похожие вакансии
Преподаватель по профессии Оператор ЭВМ|https://russia.superjob.ru//vakansii/prepodavatel-po-professii-operator-evm-44736086.html|[]|Проведение занятий для обучающихся образовательных организаций города Москвы в рамках проекта «Профессиональное обучение…Наличие опыта преподавания по профессии Оператор ЭВМ
Системный архитектор (информационная безопасность)|https://russia.superjob.ru//vakansii/sistemnyj-arhitektor-44759980.html|[]|Развитие команды по направлениям SIEM, DLP, UEBA, IRP. Разработка и внедрение технических решений с упором на мониторинг…Опыт внедрения SIEM, DLP систем различных вендоров. Опыт внедрения IRP систем различных вендоров. Знание стека сетевых технологий…
Инженер-радиоэлектронщик 1 категории|https://russia.superjob.ru//vakansii/inzhener-radioelektronschik-1-kategorii-43148990.html|[]|Участие в проектировании устройств по ТЗ. Написание программ для микроконтроллеров различных производителей (Atmel, STM32 и др.)Высшее (техническое) образование. Знание С++, Python, Java. Опыт работы с контроллерами Atmel, Cortex. Приветствуются знания…
Специалист МСФО|https://russia.superjob.ru//vakansii/specialist-msfo-44684601.html|[]|Сбор и обработка отчетностей от российских дочерних обществ, проведение сверки с дочерними обществами, участие в расчете…Высшее образование по направлению экономика/ бухгалтерский учет/ финансы/ аудит. Знание основ экономики и бухгалтерского учетаВ компании есть ещё 2 похожие вакансии
Педагог дополнительного образования (центр цифрового обучения IT-куб)|https://russia.superjob.ru//vakansii/pedagog-dopolnitelnogo-obrazovaniya-33595426.html|[]|Программирование роботов. Разработка VR/AR-приложений. Программирование на PythonОбщие требования к кандидатам в педагоги в IT-куб:- техническое и/или педагогическое образование- знание основ объектно-ориентированного…
Системный администратор|https://russia.superjob.ru//vakansii/sistemnyj-administrator-38671598.html|['120000']|Вы понимаете, что выполнение поручений руководителя — это крайне важно. Знаете как осуществить мониторинг сервисов, выявить…Вы знаете что такое кластер виртуализации Proxmox (kvm) и понимаете, как он работает. Вы уверенно знаете, как администрировать…
Инженер по оптоэлектронике|https://russia.superjob.ru//vakansii/inzhener-po-optoelektronike-42990019.html|['50000']|Исследования и разработки по созданию оптоэлектронных устройств для измерительной техники. Исследования и разработки по созданию…Хорошие знания геометрической и волновой оптики, лазерной физики, оптоэлектроники, физики источников и приемников лазерного…В компании есть ещё 1 похожая вакансия
Ведущий сетевой администратор (гор. Ялта)|https://russia.superjob.ru//vakansii/veduschij-setevoj-administrator-44645268.html|[]|Развитие и поддержка сетевой инфраструктуры компании. Настройка, пуско-наладка сетевой и беспроводной инфраструктуры на объектеВысшее профильное образование - обязательно. Обширный опыт работы с оборудованием Cisco (IOS XE, IOS XR, NX-OS), Nexus и MikroTik
Системный аналитик|https://russia.superjob.ru//vakansii/sistemnyj-analitik-44181976.html|[]|Интервьюирование бизнес-заказчиков. Анализ и формализация бизнес-процессов, требований к витринам данных / кубам. Проектирование…Стек: Kafka, PostgreSQL, ClickHouse, Apache Superset. Опыт в области анализа данных и системного анализа от 3 лет. Знание…
Аналитик|https://russia.superjob.ru//vakansii/analitik-44548486.html|['150000']|Анализ структуры ассортимента в условиях быстрого изменения условий на рынке. Формирование ассортимента стока. Анализ оборачиваемости…Математическое/физическое/техническое образование. Опыт работы от 3 лет в B2B компании с широким ассортиментом: автозапчасти…
DevOps Engineer|https://russia.superjob.ru//vakansii/devops-engineer-42890350.html|[]|Поддержка, внедрение и улучшение CI/CD процессов. Сопровождение сервисов от разработки до эксплуатации, участие в эксплуатацииОпыт построения реальных нагруженных отказоустойчивых публичных сервисов с помощью Docker и Kubernetes. Опыт построения и…
Системный администратор|https://russia.superjob.ru//vakansii/sistemnyj-administrator-44548608.html|['25000']|Администрирование серверов на базе Linux и OC Windows. Поддержка и настройка сетевой инфраструктуры. Администрирование DHCP…Знание Windows server. Знание Windows Active Directory. Знание основ tcp/ip. Знание скриптовых языков Python, JavaScript,…
Специалист 1 разряда отдела мониторинга функционирования АИС ФНС России|https://russia.superjob.ru//vakansii/specialist-1-razryada-otdela-monitoringa-funkcionirovaniya-ais-fns-rossii-38482723.html|['45000']|Мониторинг функционирования автоматизированной информационной системы (АИС). Сбор стат. Данных о значениях ключевых параметров…Среднее профессиональное или высшее образование по IT-направлениям. Желательно иметь знания HTML, CSS, Javasсript, PHP, SQL…
Аналитик данных|https://russia.superjob.ru//vakansii/analitik-dannyh-44488229.html|[]|Искать и анализировать данные из разных источников, разрабатывать математические модели. Визуализировать и интерпретировать…Высшее техническое или экономическое образование. Опыт анализа больших объемов данных, построения моделей, прогнозирования…
Программист-разработчик|https://russia.superjob.ru//vakansii/programmist-razrabotchik-32041070.html|['50000']|Разработка пользовательского ПО, необходимого для ежедневной деятельности сотрудников компании (CRM, BPM, Helpdesk). Интеграция…Опыт работы: от 2-х лет. Уровень знания английского языка на уровне чтения технической литературы/документации. Знания шаблонов…
Главный специалист информационной безопасности (endpoint security)|https://russia.superjob.ru//vakansii/glavnyj-specialist-informacionnoj-bezopasnosti-44749828.html|[]|Эксплуатация и конфигурирование СЗИ: антивирусная защита, средства защиты от НСД, средства защиты виртуализации и других…Опыт работы с средствами контейнеризации (kubernetes, k8s, docker)
Программист MS Dynamics AX (Axapta)|https://russia.superjob.ru//vakansii/programmist-ms-dynamics-ax-40488589.html|['120000', '150000']|Разработка в DAX 2009. Разработка других сервисов при наличии компетенций (Java, C#, Python, PHP, JS)Опыт программирования в MS DAX - чем больше, тем лучше. Знание и умение применить ООП. Следование Best Practices. Знание…
Разработчик 1С|https://russia.superjob.ru//vakansii/razrabotchik-1s-44611122.html|['110000']|Разработка программного обеспечения. Документирование программного обеспечения (техническое, пользовательское). Оптимизация…Высшее образование. Опыт разработки на 1С8.x. Опыт использования СКД. Опыт разработки HTTP-сервисов. Опыт разработки/орг…
Программист|https://russia.superjob.ru//vakansii/programmist-30913844.html|[]|Установка администрирование ОС Windows, прокси-сервер. Разработка нового и доработка существующего функционала систем, рефакторинг…Высшее профильное образование. Стрессоустойчивость. Знание офисного пакета программ. Языки: С++, РHP, JavaScript, Python
Программист, наставник-тьютор|https://russia.superjob.ru//vakansii/programmist-44718421.html|['85000']|Транслирование программ КиберШколы по методическим пособиям и передача практического опыта для нового it-поколения от 6 до 14 лет1.Профессиональное владение одним или несколькими инструментами. HTML, JavaScript + конструктор (platforma LP/Tilda/Wix)…
Преподаватель|https://russia.superjob.ru//vakansii/prepodavatel-44603518.html|['70000']|Число вакансий программистов превышает само количество программистов, и поэтому спрос на образовательные услуги в данном…Опыт работы с детьми (аниматор, репетитор, воспитатель, вожатый, учитель, опытный родитель или старший брат/сестра). Уверенное…
Инженер 2 категории|https://russia.superjob.ru//vakansii/inzhener-2-kategorii-43004529.html|['70000', '100000']|Создание новых информационных продуктов и технологий на основе анализа математических моделей и алгоритмов решения задачОпыт работы с ОС: Windows, Linux, желательно и С++. Языки программирования: Matlab, Python. Программные библиотеки: OpenCV…
Учитель информатики|https://russia.superjob.ru//vakansii/uchitel-informatiki-32935080.html|[]|Проведение уроков по ИКТ в 7-11 классах. Подготовка школьников к ОГЭ и ЕГЭ. Подготовка школьников к олимпиадам по информатикеВысшее техническое/педагогическое образование. Опыт работы в школе от 3-лет. Знание Scratch. Опыт программирования на Python…
Разработчик БД|https://russia.superjob.ru//vakansii/razrabotchik-bd-42492143.html|['130000']|Разработка и сопровождение комплексных решений (BI-приложения, хранилища данных). Разработка отчетов, витрин данных, дашбордов…Высшее образование. Опыт работы с аналогичным функционалом от 3-х лет. Уверенный разработчик ПО (MS SQL, MySQL, PostgreSQL)
Главный специалист по информационным системам|https://russia.superjob.ru//vakansii/glavnyj-specialist-po-informacionnym-sistemam-36132848.html|['70000']|Организация, внедрение и обслуживание информационных систем и информационных технологий Учреждения, поддержку и усовершенствование…Высшее профильное образование. Знание операционных систем семейства WINDOWS, СУБД, SQL сервер, платформа 1 С, знание языков…
Программист C/C++|https://russia.superjob.ru//vakansii/programmist-c-44556906.html|[]|Разработка программного обеспечения. Участие в подготовке проектной и технической документации. Культура разработки (контроль…Коллектив компании начал совместную работу более 15 лет назад, желание использовать накопленный опыт и разработки привело…
Специалист службы поддержки|https://russia.superjob.ru//vakansii/specialist-sluzhby-podderzhki-44349777.html|['15000']|Отвечать на сообщения пользователей по почте и в чатах. Консультировать по вопросам, связанным с Поиском. Передавать информацию…Можете читать языки JavaScript, HTML и Python. Имеете высшее или неоконченное высшее образование (особенно техническое)В компании есть ещё 172 похожие вакансии
DevOps-инженер|https://russia.superjob.ru//vakansii/devops-inzhener-44233685.html|[]|Построение CI/CD для микоросервисов, размещенных в кластерах Kubernetes. Поддержка DEV и PROD окружений. Настройка мониторингаВысшее образование. Опыт работы 3-5 лет. Хорошее знание Linux и Kubernetes, Nginx, GitLab CI/CD, Prometheus и базы данных…В компании есть ещё 1 похожая вакансия
Специалист по информационному обеспечению|https://russia.superjob.ru//vakansii/specialist-po-informacionnomu-obespecheniyu-44684239.html|[]|Проектирование, разработка и сопровождение программного обеспечения для ежедневного расчета поступления продукции от подразделений…Высшее образование, направления математика / информационные технологии / менеджмент и т.п. Владение английским языком (Pre…В компании есть ещё 2 похожие вакансии
Инженер по лазерной технике|https://russia.superjob.ru//vakansii/inzhener-po-lazernoj-tehnike-42990553.html|['50000']|Исследование методов формирования лазерного излучения непрерывного и импульсного режимов с требуемыми параметрами, а также…Хорошие знания общей физики, базовые знания физики лазеров, как непрерывного режима, так и лазеров в режиме генерации ультракоротких…В компании есть ещё 1 похожая вакансия
Java-программист|https://russia.superjob.ru//vakansii/java-programmist-44548423.html|[]|Разработка дашбордов (аналитической инфографики) на JS. Внесение изменений в код существующих дашбордов (JS)JavaScript, CCS. Умение работать в ОС Linux. Знание Python любого уровня. Умение работы с различным СУБД
Инженер Программист|https://russia.superjob.ru//vakansii/inzhener-programmist-43147987.html|[]|Автоматизация процессов обработки и распространения данных потребителям с космических аппаратов. Программирование на языке…Образование высшее (обучение на последних курсах бакалавриата, вечернее отделение). Навыки работы с ОС Linux (Cent OS, open…
Программист Python, Django|https://russia.superjob.ru//vakansii/programmist-python-44819864.html|['120000']|Разработка высоконагруженных сервисов, API, аналитических систем, проектирование структуры БД. Решение задач по интеграции…Отличные знания Python, Django. Знание Git. Многозадачность, умение эффективно организовывать свою работу$. Чистый, понятный…
Разработчик Python|https://russia.superjob.ru//vakansii/razrabotchik-python-41696139.html|['180000']|Имеете опыт разработки на Python более 2х лет. Работали с DRF, FastAPI, Celery или аналогичными системами. Работали с реляционными…
Middle Python developer|https://russia.superjob.ru//vakansii/middle-python-developer-44735926.html|[]|Разработка чистого, безопасного, готового к работе кода на Python. Проектирование и декомпозиция задач на спринт вместе с…2+ года коммерческой разработки beckend на Python. Опыт проектирования внутренней архитектуры. Опыт работы с современными…
Педагог дополнительного образования (программирование scratch/python, робототехника lego)|https://russia.superjob.ru//vakansii/pedagog-dopolnitelnogo-obrazovaniya-44818691.html|['18000']|Проведение образовательных программ на доп. площадке центра - в п. Ильинское и в г. Жуковский МО. Контроль выполнения учениками…Коммуникабельность, грамотно поставленная речь. Наличие мед.книжки. Желание развиваться и повышать квалификацию. Наличие…В компании есть ещё 3 похожие вакансии
